

Kraj,Rok,Typ,BordelTyp,Hodnota
SK0216,2018,ODPAD_TONY_KM2,2,

SK0216,2018,ODPAD_TONY_KM2,3,0.1

SK0216,2018,ODPAD_TONY_KM2,4,

SK0216,2017,PROD_TONY,1,7.8

SK0216,2017,PROD_TONY,2,0.3

SK0216,2017,PROD_TONY,3,25.5

SK0216,2017,PROD_TONY,4,12.4

SK0216,2017,ODPAD_TONY_KM2,1,

SK0216,2017,ODPAD_TONY_KM2,2,

SK0216,2017,ODPAD_TONY_KM2,3,0.1

SK0216,2017,ODPAD_TONY_KM2,4,

SK0216,2016,PROD_TONY,1,7.9

SK0216,2016,PROD_TONY,2,0.2

SK0216,2016,PROD_TONY,3,25.2

SK0216,2016,PROD_TONY,4,12.1

SK0216,2016,ODPAD_TONY_KM2,1,

SK0216,2016,ODPAD_TONY_KM2,2,

SK0216,2016,ODPAD_TONY_KM2,3,0.1

SK0216,2016,ODPAD_TONY_KM2,4,

SK0216,2015,PROD_TONY,1,7

SK0216,2015,PROD_TONY,2,0.7

SK0216,2015,PROD_TONY,3,27

SK0216,2015,PROD_TONY,4,11.1

SK0216,2015,ODPAD_TONY_KM2,1,

SK0216,2015,ODPAD_TONY_KM2,2,

SK0216,2015,ODPAD_TONY_KM2,3,0.1

SK0216,2015,ODPAD_TONY_KM2,4,

SK0216,2014,PROD_TONY,1,9.9

SK0216,2014,PROD_TONY,2,0.1

SK0216,2014,PROD_TONY,3,24.1

SK0216,2014,PROD_TONY,4,11.4

SK0216,2014,ODPAD_TONY_KM2,1,

SK0216,2014,ODPAD_TONY_KM2,2,

SK0216,2014,ODPAD_TONY_KM2,3,0.1

SK0216,2014,ODPAD_TONY_KM2,4,

SK0216,2013,PROD_TONY,1,10.3

SK0216,2013,PROD_TONY,2,0.6

SK0216,2013,PROD_TONY,3,24.9

SK0216,2013,PROD_TONY,4,12.6

SK0216,2013,ODPAD_TONY_KM2,1,

SK0216,2013,ODPAD_TONY_KM2,2,

SK0216,2013,ODPAD_TONY_KM2,3,0.1

SK0216,2013,ODPAD_TONY_KM2,4,

SK0216,2012,PROD_TONY,1,8.5

SK0216,2012,PROD_TONY,2,0.1

SK0216,2012,PROD_TONY,3,24

SK0216,2012,PROD_TONY,4,13.9

SK0216,2012,ODPAD_TONY_KM2,1,

SK0216,2012,ODPAD_TONY_KM2,2,

SK0216,2012,ODPAD_TONY_KM2,3,0.1

SK0216,2012,ODPAD_TONY_KM2,4,

SK0216,2011,PROD_TONY,1,9.3

SK0216,2011,PROD_TONY,2,0.1

SK0216,2011,PROD_TONY,3,24.7

SK0216,2011,PROD_TONY,4,14.5

SK0216,2011,ODPAD_TONY_KM2,1,

SK0216,2011,ODPAD_TONY_KM2,2,

SK0216,2011,ODPAD_TONY_KM2,3,0.1

SK0216,2011,ODPAD_TONY_KM2,4,

SK0216,2010,PROD_TONY,1,11.8

SK0216,2010,PROD_TONY,2,1.9

SK0216,2010,PROD_TONY,3,25.4

SK0216,2010,PROD_TONY,4,15.9

SK0216,2010,ODPAD_TONY_KM2,1,

SK0216,2010,ODPAD_TONY_KM2,2,

SK0216,2010,ODPAD_TONY_KM2,3,0.1

SK0216,2010,ODPAD_TONY_KM2,4,

SK0216,2009,PROD_TONY,1,8.9

SK0216,2009,PROD_TONY,2,2

SK0216,2009,PROD_TONY,3,20.2

SK0216,2009,PROD_TONY,4,9.8

SK0216,2009,ODPAD_TONY_KM2,1,

SK0216,2009,ODPAD_TONY_KM2,2,

SK0216,2009,ODPAD_TONY_KM2,3,0.1

SK0216,2009,ODPAD_TONY_KM2,4,

SK0216,2008,PROD_TONY,1,7.4

SK0216,2008,PROD_TONY,2,1.4

SK0216,2008,PROD_TONY,3,60.3

SK0216,2008,PROD_TONY,4,11.3

SK0216,2008,ODPAD_TONY_KM2,1,

SK0216,2008,ODPAD_TONY_KM2,2,

SK0216,2008,ODPAD_TONY_KM2,3,0.2

SK0216,2008,ODPAD_TONY_KM2,4,

SK0216,2007,PROD_TONY,1,6.7

SK0216,2007,PROD_TONY,2,1.3

SK0216,2007,PROD_TONY,3,55

SK0216,2007,PROD_TONY,4,9.5

SK0216,2007,ODPAD_TONY_KM2,1,

SK0216,2007,ODPAD_TONY_KM2,2,

SK0216,2007,ODPAD_TONY_KM2,3,0.2

SK0216,2007,ODPAD_TONY_KM2,4,

SK0216,2006,PROD_TONY,1,5.7

SK0216,2006,PROD_TONY,2,0.9

SK0216,2006,PROD_TONY,3,42.9

SK0216,2006,PROD_TONY,4,8.5

SK0216,2006,ODPAD_TONY_KM2,1,

SK0216,2006,ODPAD_TONY_KM2,2,

SK0216,2006,ODPAD_TONY_KM2,3,0.1

SK0216,2006,ODPAD_TONY_KM2,4,

SK0216,2005,PROD_TONY,1,5.5

SK0216,2005,PROD_TONY,2,2

SK0216,2005,PROD_TONY,3,46

SK0216,2005,PROD_TONY,4,10.6

SK0216,2005,ODPAD_TONY_KM2,1,

SK0216,2005,ODPAD_TONY_KM2,2,

SK0216,2005,ODPAD_TONY_KM2,3,0.1

SK0216,2005,ODPAD_TONY_KM2,4,

SK0216,2004,PROD_TONY,1,5.7

SK0216,2004,PROD_TONY,2,7.1

SK0216,2004,PROD_TONY,3,25.3

SK0216,2004,PROD_TONY,4,70.6

SK0216,2004,ODPAD_TONY_KM2,1,

SK0216,2004,ODPAD_TONY_KM2,2,

SK0216,2004,ODPAD_TONY_KM2,3,0.1

SK0216,2004,ODPAD_TONY_KM2,4,0.2

SK0216,2003,PROD_TONY,1,7.8

SK0216,2003,PROD_TONY,2,3.6

SK0216,2003,PROD_TONY,3,27.4

SK0216,2003,PROD_TONY,4,72

SK0216,2003,ODPAD_TONY_KM2,1,

SK0216,2003,ODPAD_TONY_KM2,2,

SK0216,2003,ODPAD_TONY_KM2,3,0.1

SK0216,2003,ODPAD_TONY_KM2,4,0.2

SK0216,2002,PROD_TONY,1,7.1

SK0216,2002,PROD_TONY,2,3.5

SK0216,2002,PROD_TONY,3,29.7

SK0216,2002,PROD_TONY,4,156.6

SK0216,2002,ODPAD_TONY_KM2,1,

SK0216,2002,ODPAD_TONY_KM2,2,

SK0216,2002,ODPAD_TONY_KM2,3,0.1

SK0216,2002,ODPAD_TONY_KM2,4,0.4

SK0216,2001,PROD_TONY,1,10.5

SK0216,2001,PROD_TONY,2,8.6

SK0216,2001,PROD_TONY,3,27.5

SK0216,2001,PROD_TONY,4,19.6

SK0216,2001,ODPAD_TONY_KM2,1,

SK0216,2001,ODPAD_TONY_KM2,2,

SK0216,2001,ODPAD_TONY_KM2,3,0.1

SK0216,2001,ODPAD_TONY_KM2,4,0.1

SK0217,2019,PROD_TONY,1,509.9

SK0217,2019,PROD_TONY,2,95.7

SK0217,2019,PROD_TONY,3,1167.7

SK0217,2019,PROD_TONY,4,1804.7

SK0217,2019,ODPAD_TONY_KM2,1,0.7

SK0217,2019,ODPAD_TONY_KM2,2,0.1

SK0217,2019,ODPAD_TONY_KM2,3,1.6

SK0217,2019,ODPAD_TONY_KM2,4,2.4

SK0217,2018,PROD_TONY,1,87.9

SK0217,2018,PROD_TONY,2,90.9

SK0217,2018,PROD_TONY,3,255.8

SK0217,2018,PROD_TONY,4,164.8

SK0217,2018,ODPAD_TONY_KM2,1,0.1

SK0217,2018,ODPAD_TONY_KM2,2,0.1

SK0217,2018,ODPAD_TONY_KM2,3,0.3

SK0217,2018,ODPAD_TONY_KM2,4,0.2

SK0217,2017,PROD_TONY,1,88

SK0217,2017,PROD_TONY,2,114.2

SK0217,2017,PROD_TONY,3,263

SK0217,2017,PROD_TONY,4,139.8

SK0217,2017,ODPAD_TONY_KM2,1,0.1

SK0217,2017,ODPAD_TONY_KM2,2,0.2

SK0217,2017,ODPAD_TONY_KM2,3,0.4

SK0217,2017,ODPAD_TONY_KM2,4,0.2

SK0217,2016,PROD_TONY,1,92.2

SK0217,2016,PROD_TONY,2,144.4

SK0217,2016,PROD_TONY,3,270.8

SK0217,2016,PROD_TONY,4,118.3

SK0217,2016,ODPAD_TONY_KM2,1,0.1

SK0217,2016,ODPAD_TONY_KM2,2,0.2

SK0217,2016,ODPAD_TONY_KM2,3,0.4

SK0217,2016,ODPAD_TONY_KM2,4,0.2

SK0217,2015,PROD_TONY,1,81.2

SK0217,2015,PROD_TONY,2,146.4

SK0217,2015,PROD_TONY,3,286.3

SK0217,2015,PROD_TONY,4,113.8

SK0217,2015,ODPAD_TONY_KM2,1,0.1

SK0217,2015,ODPAD_TONY_KM2,2,0.2

SK0217,2015,ODPAD_TONY_KM2,3,0.4

SK0217,2015,ODPAD_TONY_KM2,4,0.2

SK0217,2014,PROD_TONY,1,78.8

SK0217,2014,PROD_TONY,2,126.1

SK0217,2014,PROD_TONY,3,299.7

SK0217,2014,PROD_TONY,4,91.2

SK0217,2014,ODPAD_TONY_KM2,1,0.1

SK0217,2014,ODPAD_TONY_KM2,2,0.2

SK0217,2014,ODPAD_TONY_KM2,3,0.4

SK0217,2014,ODPAD_TONY_KM2,4,0.1

SK0217,2013,PROD_TONY,1,72.4

SK0217,2013,PROD_TONY,2,139.1

SK0217,2013,PROD_TONY,3,337.8

SK0217,2013,PROD_TONY,4,116.5

SK0217,2013,ODPAD_TONY_KM2,1,0.1

SK0217,2013,ODPAD_TONY_KM2,2,0.2

SK0217,2013,ODPAD_TONY_KM2,3,0.5

SK0217,2013,ODPAD_TONY_KM2,4,0.2

SK0217,2012,PROD_TONY,1,69.8

SK0217,2012,PROD_TONY,2,92.5

SK0217,2012,PROD_TONY,3,288.3

SK0217,2012,PROD_TONY,4,118.8

SK0217,2012,ODPAD_TONY_KM2,1,0.1

SK0217,2012,ODPAD_TONY_KM2,2,0.1

SK0217,2012,ODPAD_TONY_KM2,3,0.4

SK0217,2012,ODPAD_TONY_KM2,4,0.2

SK0217,2011,PROD_TONY,1,82.1

SK0217,2011,PROD_TONY,2,96.6

SK0217,2011,PROD_TONY,3,308.8

SK0217,2011,PROD_TONY,4,123.8

SK0217,2011,ODPAD_TONY_KM2,1,0.1

SK0217,2011,ODPAD_TONY_KM2,2,0.1

SK0217,2011,ODPAD_TONY_KM2,3,0.4

SK0217,2011,ODPAD_TONY_KM2,4,0.2

SK0217,2010,PROD_TONY,1,74

SK0217,2010,PROD_TONY,2,75.3

SK0217,2010,PROD_TONY,3,297.8

SK0217,2010,PROD_TONY,4,114.1

SK0217,2010,ODPAD_TONY_KM2,1,0.1

SK0217,2010,ODPAD_TONY_KM2,2,0.1

SK0217,2010,ODPAD_TONY_KM2,3,0.4

SK0217,2010,ODPAD_TONY_KM2,4,0.2

SK0217,2009,PROD_TONY,1,60.3

SK0217,2009,PROD_TONY,2,71.1

SK0217,2009,PROD_TONY,3,290.1

SK0217,2009,PROD_TONY,4,177.6

SK0217,2009,ODPAD_TONY_KM2,1,0.1

SK0217,2009,ODPAD_TONY_KM2,2,0.1

SK0217,2009,ODPAD_TONY_KM2,3,0.4

SK0217,2009,ODPAD_TONY_KM2,4,0.2

SK0217,2008,PROD_TONY,1,76.8

SK0217,2008,PROD_TONY,2,134.8

SK0217,2008,PROD_TONY,3,438.1

SK0217,2008,PROD_TONY,4,759.9

SK0217,2008,ODPAD_TONY_KM2,1,0.1

SK0217,2008,ODPAD_TONY_KM2,2,0.2

SK0217,2008,ODPAD_TONY_KM2,3,0.6

SK0217,2008,ODPAD_TONY_KM2,4,1

SK0217,2007,PROD_TONY,1,76.1

SK0217,2007,PROD_TONY,2,101.7

SK0217,2007,PROD_TONY,3,391.7

SK0217,2007,PROD_TONY,4,957.1

SK0217,2007,ODPAD_TONY_KM2,1,0.1

SK0217,2007,ODPAD_TONY_KM2,2,0.1

SK0217,2007,ODPAD_TONY_KM2,3,0.5

SK0217,2007,ODPAD_TONY_KM2,4,1.3

SK0217,2006,PROD_TONY,1,67.7

SK0217,2006,PROD_TONY,2,108.6

SK0217,2006,PROD_TONY,3,375.2

SK0217,2006,PROD_TONY,4,814

SK0217,2006,ODPAD_TONY_KM2,1,0.1

SK0217,2006,ODPAD_TONY_KM2,2,0.1

SK0217,2006,ODPAD_TONY_KM2,3,0.5

SK0217,2006,ODPAD_TONY_KM2,4,1.1

SK0217,2005,PROD_TONY,1,73.3

SK0217,2005,PROD_TONY,2,140.4

SK0217,2005,PROD_TONY,3,369.3

SK0217,2005,PROD_TONY,4,947

SK0217,2005,ODPAD_TONY_KM2,1,0.1

SK0217,2005,ODPAD_TONY_KM2,2,0.2

SK0217,2005,ODPAD_TONY_KM2,3,0.5

SK0217,2005,ODPAD_TONY_KM2,4,1.3

SK0217,2004,PROD_TONY,1,92.8

SK0217,2004,PROD_TONY,2,77.2

SK0217,2004,PROD_TONY,3,392.5

SK0217,2004,PROD_TONY,4,781.3

SK0217,2004,ODPAD_TONY_KM2,1,0.1

SK0217,2004,ODPAD_TONY_KM2,2,0.1

SK0217,2004,ODPAD_TONY_KM2,3,0.5

SK0217,2004,ODPAD_TONY_KM2,4,1.1

SK0217,2003,PROD_TONY,1,90.4

SK0217,2003,PROD_TONY,2,85.3

SK0217,2003,PROD_TONY,3,423.8

SK0217,2003,PROD_TONY,4,744.9

SK0217,2003,ODPAD_TONY_KM2,1,0.1

SK0217,2003,ODPAD_TONY_KM2,2,0.1

SK0217,2003,ODPAD_TONY_KM2,3,0.6

SK0217,2003,ODPAD_TONY_KM2,4,1

SK0217,2002,PROD_TONY,1,93.8

SK0217,2002,PROD_TONY,2,91.1

SK0217,2002,PROD_TONY,3,436.6

SK0217,2002,PROD_TONY,4,766.8

SK0217,2002,ODPAD_TONY_KM2,1,0.1

SK0217,2002,ODPAD_TONY_KM2,2,0.1

SK0217,2002,ODPAD_TONY_KM2,3,0.6

SK0217,2002,ODPAD_TONY_KM2,4,1

SK0217,2001,PROD_TONY,1,85.5

SK0217,2001,PROD_TONY,2,123.4

SK0217,2001,PROD_TONY,3,595.4

SK0217,2001,PROD_TONY,4,913

SK0217,2001,ODPAD_TONY_KM2,1,0.1

SK0217,2001,ODPAD_TONY_KM2,2,0.2

SK0217,2001,ODPAD_TONY_KM2,3,0.8

SK0217,2001,ODPAD_TONY_KM2,4,1.2

SK022,2019,PROD_TONY,1,3519.8

SK022,2019,PROD_TONY,2,1487.2

SK022,2019,PROD_TONY,3,7186.5

SK022,2019,PROD_TONY,4,27827.8

SK022,2019,ODPAD_TONY_KM2,1,0.8

SK022,2019,ODPAD_TONY_KM2,2,0.3

SK022,2019,ODPAD_TONY_KM2,3,1.6

SK022,2019,ODPAD_TONY_KM2,4,6.2

SK022,2018,PROD_TONY,1,397.8

SK022,2018,PROD_TONY,2,2794.9

SK022,2018,PROD_TONY,3,3176.6

SK022,2018,PROD_TONY,4,7576

SK022,2018,ODPAD_TONY_KM2,1,0.1

SK022,2018,ODPAD_TONY_KM2,2,0.6

SK022,2018,ODPAD_TONY_KM2,3,0.7

SK022,2018,ODPAD_TONY_KM2,4,1.7

SK022,2017,PROD_TONY,1,436.1

SK022,2017,PROD_TONY,2,7084.3

SK022,2017,PROD_TONY,3,3921.4

SK022,2017,PROD_TONY,4,7296

SK022,2017,ODPAD_TONY_KM2,1,0.1

SK022,2017,ODPAD_TONY_KM2,2,1.6

SK022,2017,ODPAD_TONY_KM2,3,0.9

SK022,2017,ODPAD_TONY_KM2,4,1.6

SK022,2016,PROD_TONY,1,638.2

SK022,2016,PROD_TONY,2,6348.9

SK022,2016,PROD_TONY,3,4078

SK022,2016,PROD_TONY,4,6758.4

SK022,2016,ODPAD_TONY_KM2,1,0.1

SK022,2016,ODPAD_TONY_KM2,2,1.4

SK022,2016,ODPAD_TONY_KM2,3,0.9

SK022,2016,ODPAD_TONY_KM2,4,1.5

SK022,2015,PROD_TONY,1,1055.1

SK022,2015,PROD_TONY,2,46908.7

SK022,2015,PROD_TONY,3,6278.8

SK022,2015,PROD_TONY,4,6539.1

SK022,2015,ODPAD_TONY_KM2,1,0.2

SK022,2015,ODPAD_TONY_KM2,2,10.4

SK022,2015,ODPAD_TONY_KM2,3,1.4

SK022,2015,ODPAD_TONY_KM2,4,1.5

SK022,2014,PROD_TONY,1,910.5

SK022,2014,PROD_TONY,2,24847.9

SK022,2014,PROD_TONY,3,5912.5

SK022,2014,PROD_TONY,4,7531.2

SK022,2014,ODPAD_TONY_KM2,1,0.2

SK022,2014,ODPAD_TONY_KM2,2,5.5

SK022,2014,ODPAD_TONY_KM2,3,1.3

SK022,2014,ODPAD_TONY_KM2,4,1.7

SK022,2013,PROD_TONY,1,830.6

SK022,2013,PROD_TONY,2,31157.7

SK022,2013,PROD_TONY,3,5677.5

SK022,2013,PROD_TONY,4,5984.5

SK022,2013,ODPAD_TONY_KM2,1,0.2

SK022,2013,ODPAD_TONY_KM2,2,6.9

SK022,2013,ODPAD_TONY_KM2,3,1.3

SK022,2013,ODPAD_TONY_KM2,4,1.3

SK022,2012,PROD_TONY,1,767.7

SK022,2012,PROD_TONY,2,33572.2

SK022,2012,PROD_TONY,3,5986.5

SK022,2012,PROD_TONY,4,6399.1

SK022,2012,ODPAD_TONY_KM2,1,0.2

SK022,2012,ODPAD_TONY_KM2,2,7.5

SK022,2012,ODPAD_TONY_KM2,3,1.3

SK022,2012,ODPAD_TONY_KM2,4,1.4

SK022,2011,PROD_TONY,1,822.9

SK022,2011,PROD_TONY,2,39777.2

SK022,2011,PROD_TONY,3,6688.6

SK022,2011,PROD_TONY,4,6694.8

SK022,2011,ODPAD_TONY_KM2,1,0.2

SK022,2011,ODPAD_TONY_KM2,2,8.8

SK022,2011,ODPAD_TONY_KM2,3,1.5

SK022,2011,ODPAD_TONY_KM2,4,1.5

SK022,2010,PROD_TONY,1,740.5

SK022,2010,PROD_TONY,2,36826.3

SK022,2010,PROD_TONY,3,5962

SK022,2010,PROD_TONY,4,7229.5

SK022,2010,ODPAD_TONY_KM2,1,0.2

SK022,2010,ODPAD_TONY_KM2,2,8.2

SK022,2010,ODPAD_TONY_KM2,3,1.3

SK022,2010,ODPAD_TONY_KM2,4,1.6

SK022,2009,PROD_TONY,1,939.3

SK022,2009,PROD_TONY,2,32882.6

SK022,2009,PROD_TONY,3,6400.8

SK022,2009,PROD_TONY,4,6204.2

SK022,2009,ODPAD_TONY_KM2,1,0.2

SK022,2009,ODPAD_TONY_KM2,2,7.3

SK022,2009,ODPAD_TONY_KM2,3,1.4

SK022,2009,ODPAD_TONY_KM2,4,1.4

SK022,2008,PROD_TONY,1,1125.2

SK022,2008,PROD_TONY,2,35659

SK022,2008,PROD_TONY,3,6668.8

SK022,2008,PROD_TONY,4,5628.7

SK022,2008,ODPAD_TONY_KM2,1,0.2

SK022,2008,ODPAD_TONY_KM2,2,7.9

SK022,2008,ODPAD_TONY_KM2,3,1.5

SK022,2008,ODPAD_TONY_KM2,4,1.3

SK022,2007,PROD_TONY,1,1288.5

SK022,2007,PROD_TONY,2,33007.5

SK022,2007,PROD_TONY,3,6313.8

SK022,2007,PROD_TONY,4,5054.2

SK022,2007,ODPAD_TONY_KM2,1,0.3

SK022,2007,ODPAD_TONY_KM2,2,7.3

SK022,2007,ODPAD_TONY_KM2,3,1.4

SK022,2007,ODPAD_TONY_KM2,4,1.1

SK022,2006,PROD_TONY,1,1518.1

SK022,2006,PROD_TONY,2,39004.5

SK022,2006,PROD_TONY,3,6868.6

SK022,2006,PROD_TONY,4,6021.4

SK022,2006,ODPAD_TONY_KM2,1,0.3

SK022,2006,ODPAD_TONY_KM2,2,8.7

SK022,2006,ODPAD_TONY_KM2,3,1.5

SK022,2006,ODPAD_TONY_KM2,4,1.3

SK022,2005,PROD_TONY,1,1882.2

SK022,2005,PROD_TONY,2,40336.9

SK022,2005,PROD_TONY,3,6799.4

SK022,2005,PROD_TONY,4,4396.3

SK022,2005,ODPAD_TONY_KM2,1,0.4

SK022,2005,ODPAD_TONY_KM2,2,9

SK022,2005,ODPAD_TONY_KM2,3,1.5

SK022,2005,ODPAD_TONY_KM2,4,1

SK022,2004,PROD_TONY,1,2258.6

SK022,2004,PROD_TONY,2,43470.5

SK022,2004,PROD_TONY,3,8809.5

SK022,2004,PROD_TONY,4,3932.9

SK022,2004,ODPAD_TONY_KM2,1,0.5

SK022,2004,ODPAD_TONY_KM2,2,9.7

SK022,2004,ODPAD_TONY_KM2,3,2

SK022,2004,ODPAD_TONY_KM2,4,0.9

SK022,2003,PROD_TONY,1,2166.3

SK022,2003,PROD_TONY,2,45295.1

SK022,2003,PROD_TONY,3,9348.5

SK022,2003,PROD_TONY,4,3806.4

SK022,2003,ODPAD_TONY_KM2,1,0.5

SK022,2003,ODPAD_TONY_KM2,2,10.1

SK022,2003,ODPAD_TONY_KM2,3,2.1

SK022,2003,ODPAD_TONY_KM2,4,0.8

SK022,2002,PROD_TONY,1,2161.5

SK022,2002,PROD_TONY,2,37460.8

SK022,2002,PROD_TONY,3,8801.1

SK022,2002,PROD_TONY,4,3822.7

SK022,2002,ODPAD_TONY_KM2,1,0.5

SK022,2002,ODPAD_TONY_KM2,2,8.3

SK022,2002,ODPAD_TONY_KM2,3,2

SK022,2002,ODPAD_TONY_KM2,4,0.8

SK022,2001,PROD_TONY,1,2387

SK022,2001,PROD_TONY,2,43557.3

SK022,2001,PROD_TONY,3,9510.7

SK022,2001,PROD_TONY,4,4398.5

SK022,2001,ODPAD_TONY_KM2,1,0.5

SK022,2001,ODPAD_TONY_KM2,2,9.7

SK022,2001,ODPAD_TONY_KM2,3,2.1

SK022,2001,ODPAD_TONY_KM2,4,1

SK0221,2019,PROD_TONY,1,220.4

SK0221,2019,PROD_TONY,2,12.9

SK0221,2019,PROD_TONY,3,391

SK0221,2019,PROD_TONY,4,1501.4

SK0221,2019,ODPAD_TONY_KM2,1,0.5

SK0221,2019,ODPAD_TONY_KM2,2,

SK0221,2019,ODPAD_TONY_KM2,3,0.8

SK0221,2019,ODPAD_TONY_KM2,4,3.3

SK0221,2018,PROD_TONY,1,4.4

SK0221,2018,PROD_TONY,2,0.9

SK0221,2018,PROD_TONY,3,16.6

SK0221,2018,PROD_TONY,4,15.1

SK0221,2018,ODPAD_TONY_KM2,1,

SK0221,2018,ODPAD_TONY_KM2,2,

SK0221,2018,ODPAD_TONY_KM2,3,

SK0221,2018,ODPAD_TONY_KM2,4,

SK0221,2017,PROD_TONY,1,4.2

SK0221,2017,PROD_TONY,2,0.1

SK0221,2017,PROD_TONY,3,16.9

SK0221,2017,PROD_TONY,4,13.9

SK0221,2017,ODPAD_TONY_KM2,1,

SK0221,2017,ODPAD_TONY_KM2,2,

SK0221,2017,ODPAD_TONY_KM2,3,

SK0221,2017,ODPAD_TONY_KM2,4,

SK0221,2016,PROD_TONY,1,5.3

SK0221,2016,PROD_TONY,2,0.5

SK0221,2016,PROD_TONY,3,16.7

SK0221,2016,PROD_TONY,4,14.4

SK0221,2016,ODPAD_TONY_KM2,1,

SK0221,2016,ODPAD_TONY_KM2,2,

SK0221,2016,ODPAD_TONY_KM2,3,

SK0221,2016,ODPAD_TONY_KM2,4,

SK0221,2015,PROD_TONY,1,4.8

SK0221,2015,PROD_TONY,2,0.7

SK0221,2015,PROD_TONY,3,16.1

SK0221,2015,PROD_TONY,4,14.2

SK0221,2015,ODPAD_TONY_KM2,1,

SK0221,2015,ODPAD_TONY_KM2,2,

SK0221,2015,ODPAD_TONY_KM2,3,

SK0221,2015,ODPAD_TONY_KM2,4,

SK0221,2014,PROD_TONY,1,4.5

SK0221,2014,PROD_TONY,2,0.2

SK0221,2014,PROD_TONY,3,14

SK0221,2014,PROD_TONY,4,11.3

SK0221,2014,ODPAD_TONY_KM2,1,

SK0221,2014,ODPAD_TONY_KM2,2,

SK0221,2014,ODPAD_TONY_KM2,3,

SK0221,2014,ODPAD_TONY_KM2,4,

SK0221,2013,PROD_TONY,1,5.6

SK0221,2013,PROD_TONY,2,0.2

SK0221,2013,PROD_TONY,3,16.2

SK0221,2013,PROD_TONY,4,13.5

SK0221,2013,ODPAD_TONY_KM2,1,

SK0221,2013,ODPAD_TONY_KM2,2,

SK0221,2013,ODPAD_TONY_KM2,3,

SK0221,2013,ODPAD_TONY_KM2,4,

SK0221,2012,PROD_TONY,1,5.1

SK0221,2012,PROD_TONY,2,0.9

SK0221,2012,PROD_TONY,3,16.4

SK0221,2012,PROD_TONY,4,12.4

SK0221,2012,ODPAD_TONY_KM2,1,

SK0221,2012,ODPAD_TONY_KM2,2,

SK0221,2012,ODPAD_TONY_KM2,3,

SK0221,2012,ODPAD_TONY_KM2,4,

SK0221,2011,PROD_TONY,1,7

SK0221,2011,PROD_TONY,2,4.8

SK0221,2011,PROD_TONY,3,17.5

SK0221,2011,PROD_TONY,4,12.6

SK0221,2011,ODPAD_TONY_KM2,1,

SK0221,2011,ODPAD_TONY_KM2,2,

SK0221,2011,ODPAD_TONY_KM2,3,

SK0221,2011,ODPAD_TONY_KM2,4,

SK0221,2010,PROD_TONY,1,5.6

SK0221,2010,PROD_TONY,2,3.2

SK0221,2010,PROD_TONY,3,18

SK0221,2010,PROD_TONY,4,12.1

SK0221,2010,ODPAD_TONY_KM2,1,

SK0221,2010,ODPAD_TONY_KM2,2,

SK0221,2010,ODPAD_TONY_KM2,3,

SK0221,2010,ODPAD_TONY_KM2,4,

SK0221,2009,PROD_TONY,1,9

SK0221,2009,PROD_TONY,2,9.3

SK0221,2009,PROD_TONY,3,19.8

SK0221,2009,PROD_TONY,4,14.7

SK0221,2009,ODPAD_TONY_KM2,1,

SK0221,2009,ODPAD_TONY_KM2,2,

SK0221,2009,ODPAD_TONY_KM2,3,

SK0221,2009,ODPAD_TONY_KM2,4,

SK0221,2008,PROD_TONY,1,13.6

SK0221,2008,PROD_TONY,2,2.4

SK0221,2008,PROD_TONY,3,22.2

SK0221,2008,PROD_TONY,4,21.5

SK0221,2008,ODPAD_TONY_KM2,1,

SK0221,2008,ODPAD_TONY_KM2,2,

SK0221,2008,ODPAD_TONY_KM2,3,

SK0221,2008,ODPAD_TONY_KM2,4,

SK0221,2007,PROD_TONY,1,13.8

SK0221,2007,PROD_TONY,2,2.1

SK0221,2007,PROD_TONY,3,24.5

SK0221,2007,PROD_TONY,4,27.8

SK0221,2007,ODPAD_TONY_KM2,1,

SK0221,2007,ODPAD_TONY_KM2,2,

SK0221,2007,ODPAD_TONY_KM2,3,0.1

SK0221,2007,ODPAD_TONY_KM2,4,0.1

SK0221,2006,PROD_TONY,1,14.3

SK0221,2006,PROD_TONY,2,2.3

SK0221,2006,PROD_TONY,3,24

SK0221,2006,PROD_TONY,4,33.4

SK0221,2006,ODPAD_TONY_KM2,1,

SK0221,2006,ODPAD_TONY_KM2,2,

SK0221,2006,ODPAD_TONY_KM2,3,0.1

